image_stem,texture_score,perc_bleached,median_whiteness_score,mean_whiteness_score,severity
C5_BC_EM_T2_29nov24_CGomez_corr,0.33093782679836115,66.26847843239074,0.41395846484705234,0.46950490574581316,0.2888693761458974
C5_BC_EM_T3_29nov24_CGomez_corr,0.02631080676194028,40.468993539206856,0.5636104516378038,0.8488753560998017,0.2863444775608514
C5_BC_EP_T1_29nov24_CDaza_corr,0.07215382380701917,0.10026689749693428,-0.4126934296794138,-0.6079303674138661,-0.1866241027526497
C5_BC_EP_T2_29nov24_CDaza_corr,-0.24127361660079955,100.0,0.5858418757527165,0.60514185825774,0.22992087074069711
C5_BC_EP_T3_29nov24_CDaza_corr,-0.7500747517992202,0.0,-0.6066703922150181,-0.8095643337220613,-0.49017188714745313
C5_BC_ESa_T1_29nov24_CDaza_corr,-0.24483829896341433,3.8817710173494246,0.4175530310913132,0.0839259537187686,0.14550293138103762
C5_BC_ESa_T2_29nov24_CDaza_corr,0.05938996896020182,56.26328604445909,0.562612204534242,0.4643132712728206,0.29418815882322097
C5_BC_ESa_T3_29nov24_CDaza_corr,0.22284859131418255,71.17803776825407,0.703854389175943,0.5775714200523729,0.4054917237926056
C5_BC_ESb_T1_29nov24_CGomez_corr,0.2582549629661287,12.100320032050101,-0.14844809120734193,-0.1609212661267485,-0.008567796818486392
C5_BC_ESb_T2_29nov24_CGomez_corr,0.08032371272966524,7.463546098254814,-0.477899644838989,-0.6097887678558713,-0.21692540724840062
C5_BC_ESb_T3_29nov24_CGomez_corr,-0.21950182650266814,0.0,-0.44113752864047096,-0.6662256442129408,-0.2742654727471704
C5_BC_PM_T1_29nov24_CDaza_corr,0.4682346520798634,54.094804967078105,0.37556653413207386,0.2867150066233677,0.304427886019061
C5_BC_PM_T2_29nov24_CDaza_corr,0.10661526435362975,4.902235682216535,-0.5970410166472984,-0.9942049420207935,-0.2694255601967049
C5_BC_PM_T3_29nov24_CDaza_corr,0.37532403287211685,18.809599307855297,-0.528770550988202,-0.3552712422675337,-0.16780374290237934
C5_BC_PP_T1_29nov24_HBenavides_corr,0.43019156548954984,100.0,0.9712164169029496,0.9245878274843085,0.5904497610023783
C5_BC_PP_T2_29nov24_HBenavides_corr,-0.04291702831122399,19.68439841570332,-0.35626235074612544,-0.13387367737946143,-0.18762698605045702
C5_BC_PP_T3_29nov24_HBenavides_corr,0.15682610224226037,43.33282266233,-0.4051421957384525,-0.002830927357157842,-0.1615310637018638
C5_BC_PSa_T1_29nov24_CDaza_corr,0.3508252299945863,83.10920122557258,1.7627344076937714,1.7921159082928961,0.9632607313860369
C5_BC_PSa_T2_29nov24_CDaza_corr,0.1143069484727291,0.0,-0.47507092916776483,-0.5716874899852044,-0.20695454758626275
C5_BC_PSa_T3_29nov24_CDaza_corr,0.27970659184753466,45.83752139406132,0.07272270313369375,0.011565768622827266,0.1066038958970438
C5_BC_PSb_T1_29nov24_HBenavides_corr,0.28144010962740956,28.05290733546313,-0.5688390493631414,-0.6801651615048183,-0.21135683732294053
C5_BC_PSb_T2_29nov24_HBenavides_corr,0.4021427071165845,90.03601756040838,0.5432243576728509,0.9587930683023618,0.3709725600593976
C5_BC_PSb_T3_29nov24_HBenavides_corr,0.17524739194551237,21.526153430053398,-0.5987587498425438,-0.5273319832119934,-0.2529762188289171
C5_Gr_PM_T1_30nov24_CGomez_corr,-0.37661978357397197,0.07582469145004082,-0.5311628851406764,-0.7234577997163687,-0.35855242154132794
C5_Gr_PM_T2_30nov24_CGomez_corr,0.010599513707699723,12.597090316491071,-0.395980375760973,-0.4800000833201551,-0.19384720151090362
C5_Gr_PM_T3_30nov24_CGomez_corr,0.21906935608535294,38.6041566665515,-0.23601676740514316,-0.17093082338413582,-0.061905356090170366
C5_Gr_PP_T1_30nov24_HBenavides_corr,0.3987398196758533,81.96608931533255,0.996383336237644,0.895728002662769,0.5950109032186973
C5_Gr_PP_T2_30nov24_HBenavides_corr,-0.8411366212055993,0.7409702260094033,-0.3628124549995392,-0.2959545079947442,-0.39210500472729354
C5_Gr_PP_T3_30nov24_HBenavides_corr,-0.08853474047509652,5.413534291323531,-0.5078359310274043,-0.4221521455050904,-0.2743507487362967
C5_Gr_PSa_T1_30nov24_CDaza_corr,-0.18340669776020763,0.0,0.705623817535791,0.26840650643547737,0.30395487245795166
C5_Gr_PSa_T2_30nov24_CDaza_corr,-0.030853862946946448,16.25623758207979,-0.3156671771495732,-0.21175905069154047,-0.16443912759258186
C5_Gr_PSa_T3_30nov24_CDaza_corr,-0.14306797349383318,36.638558892758674,0.32074945461755866,0.2903750526370614,0.12311653430809136
C5_Gy_EM_T1_27nov24_CGomez_corr,0.07644925649615214,35.04560967722324,-0.3112496754054981,-0.1238845678327673,-0.13519618861986787
C5_Gy_EM_T2_27nov24_CGomez_corr,0.2145882871947335,39.771045312212344,-0.16152719553706105,-0.2152364894790479,-0.026066923315872396
C5_Gy_EP_T1_27nov24_HBenavides_corr,-0.377614638278447,19.67177633960418,-0.4120351928879413,-0.24150246038345313,-0.29968188265394774
C5_Gy_EP_T2_27nov24_HBenavides_corr,-0.6451741771100716,45.10636909423127,0.1579919803993728,0.14655698309697385,-0.08423617200794929
C5_Gy_EP_T3_27nov24_HBenavides_corr,0.1508124726840979,27.963231111897617,0.2348341781659744,0.28582001107230315,0.15456387376407937
C5_Gy_ESa_T1_27nov24_HBenavides_corr,0.1209039621317626,38.678558300022445,-0.19320118225092411,-0.10469409938254973,-0.06540362624369894
C5_Gy_ESa_T2_27nov24_HBenavides_corr,-0.44969460897394886,10.131897115577917,-0.695213181275022,-0.524533583108228,-0.4583900018154569
C5_Gy_ESa_T3_27nov24_HBenavides_corr,-0.16190424435670916,3.39313343235549,0.4555958252651735,0.4177957791445891,0.1852902894325667
C5_Gy_ESb_T1_27nov24_CGomez_corr,0.3054935563145973,40.562008658557666,0.17364462001921888,0.216822647818797,0.16319074092266544
C5_Gy_ESb_T2_27nov24_CGomez_corr,-0.04564435435521329,16.473262802062397,-0.1003478609073993,-0.11574050195824566,-0.06130790132953404
C5_Gy_ESb_T3_27nov24_CGomez_corr,0.2313891161741839,34.38506566869762,0.26782225917251057,0.40502292569127396,0.19124835942463062
C5_Gy_PM_T1_27nov24_CGomez_corr,0.030586191002294677,38.15259403159407,-0.06691355938215501,0.02986164596489414,-0.02549759324279443
C5_Gy_PM_T2_27nov24_CGomez_corr,-0.585035176680762,27.60417008902543,-0.3281058282633571,-0.3328153304367307,-0.31031867675734603
C5_Gy_PM_T3_27nov24_CGomez_corr,0.1405572366279328,74.61425879553283,0.05086815196622138,-0.09293241634232449,0.06067892154300322
C5_Gy_PP_T1_27nov24_CDaza_corr,-0.7895010361448905,6.600692289471071,-0.1233760535462266,-0.02893490524426734,-0.26025912817271474
C5_Gy_PP_T2_27nov24_CDaza_corr,-0.3613572050081374,10.064136178451857,-0.3114590520198214,-0.11999138559306026,-0.24566898993380115
C5_Gy_PP_T3_27nov24_CDaza_corr,0.23007426565523934,52.5191535022868,0.14485907796853115,0.2374064420844713,0.1298920577749451
C5_Gy_PSa_T1_27nov24_CDaza_corr,-0.022697645056017485,0.0,0.25309762145342873,-0.06293975916299363,0.11988669320475878
C5_Gy_PSb_T1_27nov24_CGomez_corr,0.16578412000539702,0.5741458034521282,0.40114688482360783,0.3272928167892943,0.2408767253188518
C5_Gy_PSb_T2_27nov24_CGomez_corr,0.05634276365910132,25.972431533544665,0.3050404599391341,0.25811940816460716,0.16559087131343445
C5_Gy_PSb_T3_27nov24_CGomez_corr,0.12586722684380947,42.098401292569214,0.09588341714284679,0.07220521767092339,0.0793160609952743
C5_PB_PM_T1_19nov24_CGomez_Corr,0.1208065020833522,0.0,-0.2160123975043533,-0.5245642075239556,-0.07674906902411324
C5_PB_PM_T2_19nov24_CGomez_Corr,0.23389805425546373,0.12548025879262387,-0.49276249238165304,-0.6349520824217122,-0.18558627332748592
C5_PB_PM_T3_19nov24_CGomez_Corr,-0.01593560131832411,6.725995111413866,-0.1976351531953599,-0.3759428856310529,-0.10210073327157124
C5_PB_PP_T2_19nov24_CGomez_Corr,0.18808342531163016,0.0,-0.4428301792200928,-0.9660922006757304,-0.17235524054739276
C5_PB_PSA_T1_19nov24_HBenavides_Corr,-0.41094490132339767,2.4242140530852723,-0.14325065267881917,-0.3422266313859329,-0.1746904319170502
C5_PB_PSA_T3_19nov24_HBenavides_Corr,-0.03430600909180606,54.76709663351058,0.2793261711106169,0.9235540541400549,0.12997712761308486
C5_PB_PSb_T2_19nov24_HBenavides_Corr,0.2442792552958966,98.35956754034072,1.1855799901024588,1.0909600921764928,0.6499676833315344
C5_PB_PSb_T3_19nov24_HBenavides_Corr,0.06040910507538802,1.4272011182050803,-0.18955599615268584,-0.5805265795374951,-0.07884503430306816
C6_BC_EM_T1_29nov24_CGomez_corr,0.23653365266510745,22.744823354502234,-0.12698015844981894,-0.030817380141086037,-0.0033894119992056784
C6_BC_EM_T2_29nov24_CGomez_corr,0.24377328474073998,36.59124629080119,0.0425458953025052,0.4874354490538879,0.08256897323798205
C6_BC_EM_T3_29nov24_CGomez_corr,-0.24288721277561914,0.0,0.0803617065839887,-0.03353769397461454,-0.021348347792198845
C6_BC_EP_T1_29nov24_CDaza_corr,-0.6661287905907574,4.244118474382848,-0.7156854757439293,-0.8215114323554251,-0.5231121131371836
C6_BC_EP_T2_29nov24_CDaza_corr,-0.3708645741318074,34.582936957772475,0.06286359708356935,0.1958373708182891,-0.062294878057189806
C6_BC_EP_T3_29nov24_CDaza_corr,-0.20117236795411217,46.88390375513147,-0.6160981866741662,-0.7602833808466343,-0.3564751288219143
C6_BC_ESa_T1_29nov24_CDaza_corr,0.2454822631788595,36.95368501401652,0.15254187906246458,0.12552678402830653,0.1375892015818838
C6_BC_ESa_T2_29nov24_CDaza_corr,0.32189805766934143,53.58014215730103,1.3419830395108892,1.2820165343332088,0.747155561152432
C6_BC_ESa_T3_29nov24_CDaza_corr,-0.31572693639733657,0.0,-0.345748365963732,-0.8674336502780142,-0.2511831066038436
C6_BC_ESb_T1_29nov24_CGomez_corr,0.2404643650776939,59.9785640309256,0.9007312677104682,1.3084774526102545,0.5076396997490509
C6_BC_ESb_T2_29nov24_CGomez_corr,0.33256675441952094,21.897116107360887,-0.3662194341916557,-0.07308710278599218,-0.09791089644065454
C6_BC_ESb_T3_29nov24_CGomez_corr,0.19881248101800386,59.750520398046106,1.177019640724523,1.523398459740054,0.6342573529151463
C6_BC_PM_T1_29nov24_CDaza_corr,-0.22915797679176547,0.0,-0.5828242575336946,-1.1543927417578888,-0.34701679946636244
C6_BC_PM_T2_29nov24_CDaza_corr,0.36864645262011875,65.17000258478329,-0.23214333442134044,0.16744660610243273,-0.02227536541628565
C6_BC_PM_T3_29nov24_CDaza_corr,0.37783273890189456,23.642548168028505,-0.856921142459165,-0.541033892281007,-0.3300276648069873
C6_BC_PP_T1_29nov24_HBenavides_corr,-1.3846494406067205,22.128794884258046,-0.4398588594845272,-0.15964928726488417,-0.5673589641918644
C6_BC_PP_T2_29nov24_HBenavides_corr,-0.07483646831991025,19.776675850631285,-0.4810583830952944,-0.49590748364553644,-0.25760817394244484
C6_BC_PP_T3_29nov24_HBenavides_corr,0.047578963851907546,26.710096005072277,-0.46795965650644805,-0.46621664965762566,-0.22024712871712776
C6_BC_PSa_T1_29nov24_CDaza_corr,0.28493229159125266,1.8317076198786901,0.1739695506585125,0.01370040715612432,0.15816860390453025
C6_BC_PSa_T2_29nov24_CDaza_corr,-0.04713074912261045,1.2508505212738896,-0.630711217660091,-0.7162013297182179,-0.32489421623788645
C6_BC_PSa_T3_29nov24_CDaza_corr,0.05523420750288058,5.202935309037198,0.09662100997778561,-0.015500892460367025,0.06187587512654924
C6_BC_PSb_T1_29nov24_HBenavides_corr,0.39041822000180554,22.10437422633449,-0.5406565308209382,-0.5056290951372968,-0.16989740986513374
C6_BC_PSb_T2_29nov24_HBenavides_corr,0.33035173147396374,36.64878333324325,-0.6834772380928152,-0.23653132659752998,-0.2559197158967824
C6_BC_PSb_T3_29nov24_HBenavides_corr,0.3148911057636032,11.892722933453767,-0.6925748816491533,-0.8622363941321484,-0.26433229270258285
C6_Gr_PM_T1_30nov24_CGomez_corr,0.03043889679053817,21.052961629766944,-0.472768448578183,-0.43926089657892675,-0.22695459009587568
C6_Gr_PM_T2_30nov24_CGomez_corr,0.17379244324252818,94.52543466528483,0.2989200717909609,0.22744196546550727,0.19216190788109888
C6_Gr_PM_T3_30nov24_CGomez_corr,0.3304303398321876,34.283718475513666,-0.38973728288991466,-0.15990248123243359,-0.11012104167238698
C6_Gr_PP_T1_30nov24_HBenavides_corr,0.2986415917302592,25.949516808117423,0.16003047769094447,0.012492965272740908,0.15470689344026906
C6_Gr_PP_T2_30nov24_HBenavides_corr,0.052346302708173864,25.257010924859397,-0.24468457438119584,0.029715309651804314,-0.1082371374454559
C6_Gr_PP_T3_30nov24_HBenavides_corr,0.23034301211868158,87.10384141297737,0.44259646765496685,0.39070278219712673,0.27772253335275404
C6_Gr_PSa_T1_30nov24_CDaza_corr,-0.12030855968851467,54.76681127982646,0.3691024114453586,0.19678226821358347,0.1528509399671541
C6_Gr_PSa_T2_30nov24_CDaza_corr,-0.5113768810863908,9.868958598363793,0.1824437387019663,0.1705566753047471,-0.038371469845492015
C6_Gr_PSa_T3_30nov24_CDaza_corr,0.15548683147648357,53.827946882868815,0.2022574706987869,0.32200776575703965,0.13957491200836963
C6_Gy_EM_T1_27nov24_CGomez_corr,0.07817048500893833,59.892799332159186,-0.0150702795099944,-0.037709181950123655,0.01222724105018469
