image_stem,lap_var_gray_masked,lbp_var_gray_masked,glcm_correlation,perc_bleached,has_bleached,lap_var_gray_masked_std,lbp_var_gray_masked_std,glcm_correlation_std,texture_score
C10_Gr_PP_T3_30nov24_HBenavides_corr,93.49366098052244,6.090190540438718,0.9949750550345917,33.58629709249557,True,-0.38275847188009654,0.929591326191917,0.7110260954954444,0.34880402489013496
C10_Gr_PSa_T1_30nov24_CDaza_corr,49.92153069352981,2.2894837795746277,0.998115583995844,96.17612027806307,True,-0.783421929334335,-0.9393629872159579,1.0357102439343748,0.32805540331380467
C10_Gr_PSa_T2_30nov24_CDaza_corr,45.0211674803067,0.837439466241863,0.9930219772947555,43.116758244680284,True,-0.8284827619091805,-1.6533892600678162,0.5091068039946602,0.028320248526055136
C10_Gr_PSa_T3_30nov24_CDaza_corr,57.71665796315607,1.8381122725876722,0.9972817263717575,94.82467757036937,True,-0.7117425640480195,-1.1613197910449626,0.9495017243071979,0.28154303704789185
C10_PB_PM_T1_19nov24_CGomez_Corr,114.88792306234099,0.7529866102556877,0.9888443853440523,100.0,True,-0.18602953163953959,-1.6949179912765064,0.07720571288084171,-0.09917807393188605
C10_PB_PM_T2_19nov24_CGomez_Corr,99.39660362733234,4.087057883494146,0.9934958769907103,0.0,False,-0.32847851369473857,-0.05542637053604388,0.5581010088324325,0.21811316469563796
C10_PB_PP_T1_19nov24_CGomez_Corr,51.54814061095495,0.8506278225543833,0.9955803808903214,95.44524188908655,True,-0.7684645896506365,-1.6469040358798182,0.7736078173711423,0.15993640102653328
C10_PB_PP_T2_19nov24_CGomez_Corr,101.27466000055709,3.5771464878363646,0.9927866615137685,0.0,False,-0.3112090215943069,-0.30616949867828847,0.4847786398838781,0.16914667628298558
C10_PB_PP_T3_19nov24_CGomez_Corr,93.97393624476477,4.023286947526849,0.993517978214981,0.0,False,-0.3783421455119885,-0.08678500284974572,0.5603859478571412,0.2110699214278744
C10_PB_PSA_T1_19nov24_HBenavides_Corr,14.8947091153725,0.8807240184103514,0.9927756519522364,0.0,False,-1.1055077980926664,-1.6321045739372735,0.4836404143954839,-0.015670268748390392
C10_PB_PSb_T1_19nov24_HBenavides_Corr,62.00297008896397,2.095861779894921,0.9977152347668414,81.91004125802131,True,-0.672328180937931,-1.0345744029447985,0.9943200672792145,0.3157460580902125
C10_PB_PSb_T2_19nov24_HBenavides_Corr,49.25035870715985,2.726489241631905,0.9976437417836601,52.143846229312494,True,-0.78959362869432,-0.7244705225552369,0.9869287524243023,0.31876384287933823
C10_PB_PSb_T3_19nov24_HBenavides_Corr,459.90357980851957,4.395266685604233,0.9828328619188657,4.315320881027693,True,2.986529739556694,0.09613180176635225,-0.5442967117772993,0.11226464017436433
C11_BC_PM_T1_29nov24_CDaza_corr,151.74753913648178,6.703732321921021,0.9918601721969318,34.25062553608769,True,0.1529096278513559,1.2312935176802715,0.3889933761317042,0.2827379240880951
C11_BC_PM_T2_29nov24_CDaza_corr,102.32870708024933,6.4358909060307665,0.993836499572166,50.064044377527026,True,-0.30151663004752255,1.0995855483383914,0.5933163353470221,0.31478925913884165
C11_BC_PM_T3_29nov24_CDaza_corr,136.04443305078283,3.5050133770193597,0.9936893884948879,37.964986241436435,True,0.00851318141584498,-0.3416401353475378,0.5781072303072942,0.24914877178264325
C11_BC_PP_T1_29nov24_HBenavides_corr,121.10535797856286,4.197260268818268,0.9901779224178171,0.0,False,-0.12885768914246032,-0.0012356011980460947,0.21507368179599737,0.08511909235096256
C11_BC_PP_T2_29nov24_HBenavides_corr,132.33774234760497,2.96469450904294,0.9861864941804146,0.0,False,-0.02557134699868774,-0.6073357920918125,-0.19758084051714075,-0.13611180967742048
C11_BC_PP_T3_29nov24_HBenavides_corr,141.40853044463998,5.684222208718084,0.9942543707191752,64.8278657930181,True,0.057838238368262684,0.7299610173006885,0.6365180186296305,0.3538407098575455
C11_Gr_PM_T1_30nov24_CGomez_corr,131.31037285962535,5.915812475793951,0.9944264756519732,46.77538521043525,True,-0.03501842724070633,0.8438428966005056,0.6543111178931896,0.35854079720288906
C11_Gr_PM_T2_30nov24_CGomez_corr,182.54179664659858,6.065581912287805,0.9872203201155227,21.979092314189767,True,0.4360753487484769,0.9174903132426193,-0.09069856128452917,0.07129883654554944
C11_Gr_PM_T3_30nov24_CGomez_corr,114.13575812885279,5.4868687235861096,0.9945594079860314,67.98797025814709,True,-0.19294599408565472,0.6329146860494916,0.668054351028819,0.3318494543608349
C11_Gr_PP_T1_30nov24_HBenavides_corr,136.18432282976875,3.1380514845485745,0.9889517477533611,74.74995887832898,True,0.009799524822555554,-0.5220894714688191,0.08830539477229628,0.007791073122611333
C11_Gr_PP_T2_30nov24_HBenavides_corr,232.06028794601488,3.585238461172528,0.9823614208767157,16.89014172155715,True,0.8914180139168257,-0.30219036284325607,-0.5930367282516482,-0.19027207637332277
C11_Gr_PP_T3_30nov24_HBenavides_corr,114.78667397604657,4.496733032759684,0.9904353716461582,4.556801823515867,True,-0.18696055816295273,0.14602672371471279,0.24169011632073206,0.10037596239678193
C11_Gr_PSa_T1_30nov24_CDaza_corr,42.14027784984424,1.4559706118974287,0.9970078275900875,91.9702366050552,True,-0.8549737136318171,-1.349233605505488,0.9211846497690583,0.2384529388629404
C11_Gr_PSa_T2_30nov24_CDaza_corr,60.58715921290929,2.8007170171943376,0.9966402628414572,95.7458507873581,True,-0.6853471377106441,-0.6879698583260028,0.8831839024816922,0.285182212505865
C11_Gr_PSa_T3_30nov24_CDaza_corr,78.18454500479524,2.015651602565332,0.9918059166018209,11.18668730981783,True,-0.5235320190305757,-1.0740168451881626,0.3833841517258926,0.044846549270817465
C11_PB_PM_T1_19nov24_CGomez_Corr,156.49237029929424,3.5468562460843502,0.9913165824871999,24.967847741899917,True,0.19654027997250256,-0.3210643804827779,0.33279425675339125,0.1582990813465534
C11_PB_PP_T1_19nov24_CGomez_Corr,21.81755534809481,0.6791776110813557,0.9954920806926396,9.286414944130108,True,-1.0418494116709542,-1.731212726980827,0.7644788856386125,0.11700868457873956
C11_PB_PP_T2_19nov24_CGomez_Corr,27.887345171839236,1.2783425336258203,0.9923857389579127,0.0,False,-0.9860352258419913,-1.4365801923262504,0.443329189729441,-0.007100050351834419
C11_PB_PP_T3_19nov24_CGomez_Corr,23.90260978328537,1.4127099539208976,0.9954368329385334,0.0,False,-1.0226764882109063,-1.3705065419389526,0.7587670866975829,0.14067048023273618
C11_PB_PSA_T1_19nov24_HBenavides_Corr,65.38996943270168,4.771036825818043,0.9977825176284714,86.57304953476184,True,-0.641183344582241,0.280912493514014,1.0012761179644276,0.41037358360060194
C11_PB_PSb_T1_19nov24_HBenavides_Corr,11.154107068059414,0.3691736609396248,0.9970691477767515,69.15840777893727,True,-1.1399041551072389,-1.8836536429064599,0.9275242482363044,0.17140268800325376
C11_PB_PSb_T2_19nov24_HBenavides_Corr,63.770302718571415,2.687143371185567,0.9959202581441561,34.43474463252913,True,-0.6560768386880526,-0.743818406754741,0.8087460880563033,0.2501222484282678
C11_PB_PSb_T3_19nov24_HBenavides_Corr,48.154516575460384,2.248279587260781,0.9981292519336074,80.40947113641536,True,-0.7996703427410924,-0.9596246800538298,1.0371233061249696,0.3254047074176995
C12_BC_PM_T1_29nov24_CDaza_corr,45.820349978600824,6.957899647469699,0.9972800108820172,85.58373635983234,True,-0.8211339538340557,1.356277408650999,0.949324368093533,0.4359002354645987
C12_BC_PM_T2_29nov24_CDaza_corr,87.70264393397346,4.929008066839275,0.995865992657642,21.357972116732572,True,-0.43600922865430447,0.3585930542300172,0.8031358410259971,0.34750154622418145
C12_BC_PM_T3_29nov24_CDaza_corr,63.57384309107113,4.8130834677357255,0.9973455846493317,60.8468819807099,True,-0.6578833648570963,0.301588451360997,0.9561037237572125,0.38856698824825353
C12_BC_PP_T3_29nov24_HBenavides_corr,135.11579595616053,4.456340446065751,0.991937626217297,29.22532877499054,True,-2.6014317779804924e-05,0.12616412870773486,0.3970009738821846,0.19441313258676524
C12_Gr_PM_T1_30nov24_CGomez_corr,159.06138193719642,5.792638852812718,0.9862742751854419,19.847001082478634,True,0.22016338672221633,0.7832736687033994,-0.1885055856100736,-0.009557499035050335
C12_Gr_PM_T2_30nov24_CGomez_corr,75.08502884314824,1.9193100214366987,0.9957513344755161,68.37653662428035,True,-0.5520333306162408,-1.1213917217413745,0.7912818843567849,0.22936757586857515
C12_Gr_PM_T3_30nov24_CGomez_corr,86.71934776626811,6.315237954766728,0.9935393320081658,75.35967384307878,True,-0.44505103679311697,1.040255832083447,0.5625936135853319,0.27909839834876177
C12_Gr_PP_T3_30nov24_HBenavides_corr,130.10881112032385,4.7276225109987235,0.983739449580139,0.0,False,-0.04606727607234085,0.2595639980760846,-0.4505689842455598,-0.19939475283385938
C12_Gr_PSa_T1_30nov24_CDaza_corr,54.81597762349859,1.6443832165045442,0.9954361124308888,55.731688453135966,True,-0.7384154993899862,-1.2565838505423286,0.7586925968858664,0.1825723614529351
C12_Gr_PSa_T2_30nov24_CDaza_corr,57.89195302000487,3.085822494699005,0.9950630837383753,0.0,False,-0.7101306547131058,-0.5477724830785062,0.7201269587827385,0.2151236438135022
C12_Gr_PSa_T3_30nov24_CDaza_corr,83.47640551547117,3.16497951166285,0.9937246151953113,5.706369582823668,True,-0.4748712095955612,-0.5088479204644086,0.5817491490319467,0.18130780782042832
C12_PB_PM_T1_19nov24_CGomez_Corr,84.60850332198224,4.374402315837917,0.9959415165025809,59.95840450052413,True,-0.46446110987481165,0.08587198528358077,0.8109438872447617,0.32956003621073815
C12_PB_PP_T1_19nov24_CGomez_Corr,28.194310957925467,0.6563099908092532,0.9949466584650958,0.0,False,-0.9832125506052428,-1.7424576191111536,0.7080903110785102,0.09692470608629941
C12_PB_PP_T2_19nov24_CGomez_Corr,101.03503068485277,5.360139251755866,0.9929096927357475,0.0,False,-0.3134125106021911,0.5705969099316658,0.4974982447760806,0.23322834425823133
C12_PB_PSA_T3_19nov24_HBenavides_Corr,8.819524438769726,0.20210333019855495,0.9885412490476344,5.2947238499239075,True,-1.1613715917875853,-1.9658085774823686,0.045865912650462096,-0.2497626212752343
C12_PB_PSb_T1_19nov24_HBenavides_Corr,20.257510547108883,0.7219173090067533,0.9947748207779072,12.222839233703382,True,-1.0561946580389778,-1.710195966726147,0.6903248410500861,0.08193001422711527
C12_PB_PSb_T2_19nov24_HBenavides_Corr,74.91510288708479,3.0358043316416983,0.9940841697655804,7.754709320680512,True,-0.5535958688859827,-0.5723683457631189,0.6189217625965782,0.1849817679374537
C13_BC_PM_T1_29nov24_CDaza_corr,120.89057795661014,5.639788256848487,0.9911620197224547,4.601813525400554,True,-0.13083267878884358,0.708111126942517,0.3168147576719171,0.1797899898942502
C13_BC_PM_T2_29nov24_CDaza_corr,125.57428719693826,6.226509875258816,0.9931788920822298,41.951480329103696,True,-0.08776406760137462,0.9966248083422184,0.5253294673667059,0.30190729287405277
C13_BC_PM_T3_29nov24_CDaza_corr,98.01746990918461,6.752363594948873,0.9938964196091711,56.66031835465694,True,-0.3411602090850083,1.2552073929699443,0.5995111790913251,0.3232649373554063
C13_BC_PP_T3_29nov24_HBenavides_corr,215.51239840901428,2.2979135165036495,0.9833016136896648,67.4811895323351,True,0.7392534400987598,-0.9352177599764833,-0.4958347261026031,-0.20527215813605432
C13_Gr_PM_T1_30nov24_CGomez_corr,109.4333420705426,5.627534487221419,0.9884377691364082,0.0,False,-0.23618662207196506,0.7020854751253774,0.03516762351779092,0.03469226896790109
C13_Gr_PM_T3_30nov24_CGomez_corr,151.12533176039324,5.834120615555131,0.9909857089583758,98.11225217200868,True,0.1471881779953321,0.8036718536419206,0.29858683778903905,0.21120922935901826
C13_Gr_PP_T3_30nov24_HBenavides_corr,203.8260308332379,5.8103017769860275,0.9843581912861794,12.32005812423779,True,0.6317925377478492,0.7919592107349549,-0.38660026228565714,-0.052054850884036996
C13_Gr_PSa_T1_30nov24_CDaza_corr,44.93261719201449,1.4160039527662418,0.9944090673389439,2.252893544535859,True,-0.8292970178207469,-1.3688867554787714,0.6525113563366429,0.11436032420357034
C13_Gr_PSa_T3_30nov24_CDaza_corr,203.01393779488828,4.838501626586345,0.9847754762366925,6.538729052425975,True,0.6243250120065886,0.31408754182278054,-0.34345918303265943,-0.06456734078685195
C13_PB_PM_T1_19nov24_CGomez_Corr,136.57696092630266,6.146715307107562,0.9917181202923626,0.0,False,0.01340999179420353,0.9573867371843955,0.3743073145674831,0.24075884507464024
C13_PB_PP_T2_19nov24_CGomez_Corr,124.52678637231337,5.188310923921265,0.9909155608046045,0.0,False,-0.09739626367065113,0.4861022844112458,0.2913345583632494,0.1571070685224899
C13_PB_PSb_T2_19nov24_HBenavides_Corr,26.474966507313304,0.6871492034657715,0.9978012441843798,96.24851234927905,True,-0.9990226220339211,-1.7272927871093815,1.0032121662968358,0.23430315070369978
C14_BC_PM_T1_29nov24_CDaza_corr,82.5238919169512,5.195124838551993,0.9946528830326508,19.44726459754264,True,-0.4836299594923758,0.4894529494168766,0.6777182854444412,0.29169739441657827
C14_BC_PM_T2_29nov24_CDaza_corr,73.16059458556427,4.531371749100466,0.9957528939171397,35.27935857892442,True,-0.569729286223836,0.16305991843066053,0.7914431075079958,0.3128426782884553
C14_BC_PM_T3_29nov24_CDaza_corr,66.64355947002771,6.012844000290143,0.9960270706409212,50.45009201636164,True,-0.6296560743919383,0.8915570449560266,0.8197889171410563,0.36739672215443286
C14_Gr_PM_T3_30nov24_CGomez_corr,152.47166773297968,6.526473777463065,0.9880102505955537,14.84655953364172,True,0.15956828477731635,1.1441286449086134,-0.009031457303250801,0.09124370399593354
C14_Gr_PP_T3_30nov24_HBenavides_corr,85.99169135751674,1.6898740670977588,0.9889168718032855,12.539589936035908,True,-0.45174213338740243,-1.2342142422599331,0.08469973843509003,-0.09709495530186363
C14_Gr_PSa_T1_30nov24_CDaza_corr,62.895556550284525,2.970899081998756,0.9963644036054708,0.0,False,-0.6641204854382161,-0.6042847639230438,0.85466414602336,0.27995734177230486
C14_Gr_PSa_T3_30nov24_CDaza_corr,38.39508162001658,1.2830675159541016,0.9960014636552259,64.0120712089178,True,-0.8894123160229259,-1.4342567360169798,0.817141534344352,0.1798799767763864
C14_PB_PM_T1_19nov24_CGomez_Corr,172.6800329135749,5.438447887651638,0.9898173949917645,0.0,False,0.3453924207427826,0.6091042908065889,0.17780048936216497,0.1656087143915097
C14_PB_PM_T3_19nov24_CGomez_Corr,48.784810505208796,1.8975949706799933,0.9930615735770834,0.0,False,-0.7938745337356096,-1.1320698509239555,0.5132004727261346,0.06913761193022017
C15_BC_PM_T1_29nov24_CDaza_corr,76.21957186115542,3.6503610153109043,0.9914209272246597,8.456182621949527,True,-0.5416007461813912,-0.2701670876697236,0.34358195610092657,0.07754614904988986
C15_BC_PM_T2_29nov24_CDaza_corr,90.17927987317633,4.778112866462438,0.9939678422738107,27.9467680608365,True,-0.413235554020529,0.28439205600496104,0.6068952240512295,0.2533637753985788
C15_BC_PM_T3_29nov24_CDaza_corr,57.48433718306789,7.091926971479132,0.9946289872055335,0.0,False,-0.7138788480987532,1.4221838205587136,0.6752478110834222,0.3248316977859359
C15_Gr_PSa_T3_30nov24_CDaza_corr,87.47414111252674,3.6240674570173197,0.9954446005045173,38.910357001532084,True,-0.43811040502268195,-0.28309664584917754,0.7595701378963032,0.2841017077910217
C16_BC_PM_T1_29nov24_CDaza_corr,47.82296071727194,4.924715647629841,0.9984878967977333,90.67975585145668,True,-0.8027191336908579,0.35648230591366925,1.0742018695572584,0.4300554396772883
C16_Gr_PSa_T3_30nov24_CDaza_corr,82.097482494758,2.127116262864982,0.9916577357623473,9.23319415302458,True,-0.4875509675372359,-1.0192053664903924,0.3680644491302238,0.04566663633001522
C17_Gr_PSa_T3_30nov24_CDaza_corr,71.7890102291394,2.1069196193783575,0.9949551330827302,18.8239393566994,True,-0.5823415621629675,-1.029136836171075,0.7089664609385903,0.19328002871959832
C18_Gr_PSa_T3_30nov24_CDaza_corr,56.200568139622625,1.937544044077865,0.9908927373079843,3.970234213275011,True,-0.7256836265232098,-1.1124253485349773,0.28897494708248866,-0.026374605002533025
C19_Gr_PSa_T3_30nov24_CDaza_corr,32.22912470434112,1.244254371947391,0.9899037781337284,4.413314179543367,True,-0.9461107973704377,-1.4533426580500102,0.186731225946382,-0.12362058047078348
C1_BC_EM_T1_29nov24_CGomez_corr,19.04381883345197,1.4097604008043165,0.9922982496880401,52.54401648145579,True,-1.0673550469177036,-1.3719569511303753,0.4342840959135284,-0.016861231767559576
C1_BC_EM_T2_29nov24_CGomez_corr,168.29513028226015,6.524680588112715,0.9923365871774958,39.594738541562116,True,0.30507145784078676,1.1432468644446212,0.43824762411874074,0.31833973409324023
C1_BC_EM_T3_29nov24_CGomez_corr,39.250339447232896,0.8037139502799855,0.9934999008710903,52.77757321937187,True,-0.8815478724942241,-1.6699733988858625,0.5585170184253143,0.04395454253101222
C1_BC_EP_T1_29nov24_CDaza_corr,425.18313436423153,4.693748680733398,0.9743719276340383,11.283350504849903,True,2.667261123943182,0.2429069273865181,-1.4190319163116,-0.32639757573760453
C1_BC_EP_T2_29nov24_CDaza_corr,198.8141764158448,5.358142580468514,0.9870528680089192,20.6614503480891,True,0.5857064982105655,0.5696150695399315,-0.10801062727967548,0.05810200117584892
C1_BC_EP_T3_29nov24_CDaza_corr,160.841232778985,6.027589057810307,0.9865917174673748,3.631634524586186,True,0.23652983902387786,0.8988077592540934,-0.15568675850815075,0.015491433058422766
C1_BC_ESa_T1_29nov24_CDaza_corr,67.18010977143202,2.9430087030292578,0.9949519333152419,1.1346730208017035,True,-0.6247222761717732,-0.6179995405046954,0.7086356524044354,0.21538339243897245
C1_BC_ESa_T2_29nov24_CDaza_corr,67.78743655289381,2.557753651804009,0.9950516410310046,22.45896293880939,True,-0.6191376594348295,-0.8074443293433647,0.7189439524343465,0.2082721222011566
C1_BC_ESa_T3_29nov24_CDaza_corr,43.36579362082461,1.0159358528581988,0.9937677229249,15.970877290680527,True,-0.8437045977375164,-1.5656156924962743,0.5862058493666141,0.06845079032484411
C1_BC_ESb_T1_29nov24_CGomez_corr,65.67543907501116,6.016271524720705,0.9964525818770447,0.0,False,-0.6385583351293503,0.8932424911037722,0.8637804724034053,0.38704541145333204
C1_BC_ESb_T2_29nov24_CGomez_corr,101.53943201615637,4.174298411046886,0.995391376085426,5.321885350461015,True,-0.3087743352361143,-0.012526833546612385,0.7540675218077325,0.3151710122487563
C1_BC_ESb_T3_29nov24_CGomez_corr,149.1934412638573,2.8719858243171044,0.9860558014883942,7.232721349222874,True,0.12942365923834706,-0.6529242331662112,-0.2110925278600608,-0.12674905044703125
C1_BC_PM_T1_29nov24_CDaza_corr,143.27812952890503,5.9830928777358805,0.9918014110323912,40.89135495791838,True,0.07502996225738663,0.8769272688840957,0.3829183426244367,0.24688150239343398
C1_BC_PM_T2_29nov24_CDaza_corr,53.096572207671706,7.383642482091057,0.9952681737220584,100.0,True,-0.7542261314186065,1.565631604391999,0.741330223432454,0.36047186692386296
C1_BC_PM_T3_29nov24_CDaza_corr,154.29179587552565,5.7291746600468665,0.9903407631465032,17.93433788043968,True,0.17630510323900014,0.7520658738695455,0.23190899966026624,0.18004919376934964
C1_BC_PP_T1_29nov24_HBenavides_corr,382.586485709226,5.132452335589905,0.9881422689141197,38.72744616477621,True,2.2755676167938916,0.45863445903788397,0.004617280177219735,0.30768584565874235
C1_BC_PP_T2_29nov24_HBenavides_corr,265.33813069417994,4.890045033592539,0.9832627667478372,3.4643729625882815,True,1.197421311076675,0.33943342586832115,-0.4998509241324212,-0.06690363405205121
C1_BC_PP_T3_29nov24_HBenavides_corr,727.8247391556163,4.267509330449249,0.9579939444409562,0.0,False,5.450173755171906,0.03330857571662539,-3.1122726384326875,-0.7974346126170161
C1_BC_PSa_T1_29nov24_CDaza_corr,77.29172266665111,2.7743763771082355,0.9951255157465227,0.0,False,-0.5317418835136072,-0.7009225684413322,0.7265815031129443,0.22950540549500148
C1_BC_PSa_T2_29nov24_CDaza_corr,138.91997110665793,2.814280373978866,0.9907899310713274,1.5176087296507692,True,0.0349549232338275,-0.6813002319218412,0.2783463059156657,0.08927169477092942
C1_BC_PSa_T3_29nov24_CDaza_corr,44.223653977346714,1.1210877525000549,0.9927530459473263,0.0,False,-0.835816222893478,-1.5139084420389939,0.48130328853407545,0.023695477462864767
C1_BC_PSb_T1_29nov24_HBenavides_corr,107.08664156537006,5.149405304560148,0.9929743688725241,13.009261657090414,True,-0.2577654875490271,0.4669708886746711,0.504184798746042,0.2361847455005222
C1_BC_PSb_T2_29nov24_HBenavides_corr,76.23562274112952,6.858463852978483,0.9937062964020702,98.35554101490379,True,-0.5414531518126227,1.3073809878760256,0.5798552573158378,0.2933262627196609
C1_BC_PSb_T3_29nov24_HBenavides_corr,69.74058537564711,5.5368368481900925,0.9967134787793022,62.84091786352052,True,-0.6011776617231585,0.6574859428939118,0.8907533453127047,0.38850041885418385
C1_Gr_PM_T1_30nov24_CGomez_corr,151.59478470531394,6.306753541163669,0.992674996964557,34.23075926125165,True,0.15150498873616827,1.0360837182115081,0.4732341804890178,0.309039148340182
C1_Gr_PM_T2_30nov24_CGomez_corr,127.17468511192116,4.610653746507475,0.9884618110995805,13.986669496311272,True,-0.07304775793975989,0.20204593875592577,0.037653206181000584,0.022270506486263657
C1_Gr_PM_T3_30nov24_CGomez_corr,156.4893186590575,3.0535652896023744,0.9913562044675592,68.63286570770516,True,0.19651221889951603,-0.5636345967318427,0.33689058228044716,0.14406107767956702
C1_Gr_PP_T1_30nov24_HBenavides_corr,215.66522942298565,5.85737187149164,0.9804577221146256,0.5287324020782749,True,0.7406587834239698,0.8151053942460398,-0.7898509653052145,-0.2263007216912657
C1_Gr_PP_T2_30nov24_HBenavides_corr,133.72906395428188,4.3649583287595535,0.9872810908732575,6.02034674665397,True,-0.012777579016947115,0.08122801207111904,-0.08441576562540345,-0.03568758900581511
C1_Gr_PP_T3_30nov24_HBenavides_corr,137.08949731622675,6.482447691336486,0.988060980708134,27.068744963296226,True,0.018122972332577727,1.1224793178897543,-0.00378671553950329,0.07516712867837877
C1_Gr_PSa_T1_30nov24_CDaza_corr,24.95338391033774,0.6417461115879453,0.991797822574542,36.20140876133013,True,-1.013014192794656,-1.749619241041814,0.3825473492677913,-0.05968626459209689
C1_Gr_PSa_T2_30nov24_CDaza_corr,63.231849313258216,1.9115326816073974,0.9955077549120088,67.7870397694098,True,-0.6610281367225945,-1.1252161401286291,0.7660993676119129,0.20414270966782588
C1_Gr_PSa_T3_30nov24_CDaza_corr,79.6521761521005,2.8420032453566804,0.9955587310151819,51.38382043278924,True,-0.510036553789979,-0.66766782529286,0.7713695411570983,0.2553282632037591
C1_Gy_EM_T1_27nov24_CGomez_corr,162.77868058589283,5.8095797915573515,0.9886079258287426,37.08825821314739,True,0.25434545950972226,0.791604182613597,0.052759303592515815,0.1081722433722825
C1_Gy_EM_T2_27nov24_CGomez_corr,81.36228061312059,6.201307442874751,0.9943375906463094,63.46621357656671,True,-0.4943114478232237,0.9842317989162929,0.6451217256828372,0.3080833122142879
C1_Gy_EP_T1_27nov24_HBenavides_corr,352.0536970922037,4.739302507831925,0.9627904142911514,0.0,False,1.9948062087002523,0.2653075036489902,-2.616388744974607,-0.9671855750056915
C1_Gy_EP_T2_27nov24_HBenavides_corr,185.9597027726901,5.353606523019213,0.9888492597326894,25.199607888941213,True,0.4675043855367621,0.5673845148907193,0.07770965242202894,0.13068894950514223
C1_Gy_EP_T3_27nov24_HBenavides_corr,97.79748571740355,6.602234812843131,0.9887155264930421,77.56361740952929,True,-0.34318305318934145,1.1813832722110442,0.0638836175187954,0.06713645738243974
C1_Gy_ESa_T1_27nov24_HBenavides_corr,112.04371104474649,5.878890967639592,0.9932215595468497,21.460592917043204,True,-0.2121832177961813,0.825687164978915,0.5297406508288175,0.2775557549610289
C1_Gy_ESa_T2_27nov24_HBenavides_corr,218.15660799889793,4.831698466353723,0.9810145729690658,10.081271003295274,True,0.7635680225976721,0.3107421651700777,-0.7322808401090672,-0.23014597064150677
C1_Gy_ESa_T3_27nov24_HBenavides_corr,114.03868685800117,1.8643411233462852,0.9870216084914243,6.024559151732263,True,-0.19383860389708032,-1.1484220520597281,-0.11124239808761283,-0.15202503812803814
C1_Gy_ESb_T1_27nov24_CGomez_corr,89.26916438940944,5.838114260810989,0.99419763122248,14.549820431742575,True,-0.42160443601016023,0.8056356832654036,0.6306519956141922,0.29819586207880994
C1_Gy_ESb_T2_27nov24_CGomez_corr,112.4852441207806,3.1928903967874493,0.9945131448761007,2.590467409775999,True,-0.20812314160392206,-0.49512306021426084,0.6632714311330562,0.2526528426209998
C1_Gy_ESb_T3_27nov24_CGomez_corr,227.9908239105386,6.420494925281365,0.9845255493748825,10.10206732511748,True,0.8539976371828853,1.0920147499471478,-0.3692979163479684,0.002885591932609205
