image,lap_var_gray_masked,lbp_var_gray_masked,perc_bleached,has_bleached
C11_PB_PM_T1_19nov24_CGomez_Corr,156.49237029929424,3.5468562460843502,24.967847741899917,True
C11_PB_PP_T1_19nov24_CGomez_Corr,21.81755534809481,0.6791776110813557,9.286414944130108,True
C11_PB_PP_T2_19nov24_CGomez_Corr,27.887345171839236,1.2783425336258203,0.0,False
C11_PB_PP_T3_19nov24_CGomez_Corr,23.90260978328537,1.4127099539208976,0.0,False
C11_PB_PSA_T1_19nov24_HBenavides_Corr,65.38996943270168,4.771036825818043,86.57304953476184,True
C11_PB_PSb_T1_19nov24_HBenavides_Corr,11.154107068059414,0.3691736609396248,69.15840777893727,True
C11_PB_PSb_T2_19nov24_HBenavides_Corr,63.770302718571415,2.687143371185567,34.43474463252913,True
C11_PB_PSb_T3_19nov24_HBenavides_Corr,48.154516575460384,2.248279587260781,80.40947113641536,True
C12_BC_PM_T1_29nov24_CDaza_corr,45.820349978600824,6.957899647469699,85.58373635983234,True
C12_BC_PM_T2_29nov24_CDaza_corr,87.70264393397346,4.929008066839275,21.357972116732572,True
C12_BC_PM_T3_29nov24_CDaza_corr,63.57384309107113,4.8130834677357255,60.8468819807099,True
C12_BC_PP_T3_29nov24_HBenavides_corr,135.11579595616053,4.456340446065751,29.22532877499054,True
C12_Gr_PM_T1_30nov24_CGomez_corr,159.06138193719642,5.792638852812718,19.847001082478634,True
C12_Gr_PM_T2_30nov24_CGomez_corr,75.08502884314824,1.9193100214366987,68.37653662428035,True
C12_Gr_PM_T3_30nov24_CGomez_corr,86.71934776626811,6.315237954766728,75.35967384307878,True
C12_Gr_PP_T3_30nov24_HBenavides_corr,130.10881112032385,4.7276225109987235,0.0,False
C12_Gr_PSa_T1_30nov24_CDaza_corr,54.81597762349859,1.6443832165045442,55.731688453135966,True
C12_Gr_PSa_T2_30nov24_CDaza_corr,57.89195302000487,3.085822494699005,0.0,False
C12_Gr_PSa_T3_30nov24_CDaza_corr,83.47640551547117,3.16497951166285,5.706369582823668,True
C12_PB_PM_T1_19nov24_CGomez_Corr,84.60850332198224,4.374402315837917,59.95840450052413,True
C12_PB_PP_T1_19nov24_CGomez_Corr,28.194310957925467,0.6563099908092532,0.0,False
C12_PB_PP_T2_19nov24_CGomez_Corr,101.03503068485277,5.360139251755866,0.0,False
C12_PB_PSA_T3_19nov24_HBenavides_Corr,8.819524438769726,0.20210333019855495,5.2947238499239075,True
C12_PB_PSb_T1_19nov24_HBenavides_Corr,20.257510547108883,0.7219173090067533,12.222839233703382,True
C12_PB_PSb_T2_19nov24_HBenavides_Corr,74.91510288708479,3.0358043316416983,7.754709320680512,True
C13_BC_PM_T1_29nov24_CDaza_corr,120.89057795661014,5.639788256848487,4.601813525400554,True
C13_BC_PM_T2_29nov24_CDaza_corr,125.57428719693826,6.226509875258816,41.951480329103696,True
C13_BC_PM_T3_29nov24_CDaza_corr,98.01746990918461,6.752363594948873,56.66031835465694,True
C13_BC_PP_T3_29nov24_HBenavides_corr,215.51239840901428,2.2979135165036495,67.4811895323351,True
C13_Gr_PM_T1_30nov24_CGomez_corr,109.4333420705426,5.627534487221419,0.0,False
C13_Gr_PM_T3_30nov24_CGomez_corr,151.12533176039324,5.834120615555131,98.11225217200868,True
C13_Gr_PP_T3_30nov24_HBenavides_corr,203.8260308332379,5.8103017769860275,12.32005812423779,True
C13_Gr_PSa_T1_30nov24_CDaza_corr,44.93261719201449,1.4160039527662418,2.252893544535859,True
C13_Gr_PSa_T3_30nov24_CDaza_corr,203.01393779488828,4.838501626586345,6.538729052425975,True
C13_PB_PM_T1_19nov24_CGomez_Corr,136.57696092630266,6.146715307107562,0.0,False
C13_PB_PP_T2_19nov24_CGomez_Corr,124.52678637231337,5.188310923921265,0.0,False
C13_PB_PSb_T2_19nov24_HBenavides_Corr,26.474966507313304,0.6871492034657715,96.24851234927905,True
C14_BC_PM_T1_29nov24_CDaza_corr,82.5238919169512,5.195124838551993,19.44726459754264,True
C14_BC_PM_T2_29nov24_CDaza_corr,73.16059458556427,4.531371749100466,35.27935857892442,True
C14_BC_PM_T3_29nov24_CDaza_corr,66.64355947002771,6.012844000290143,50.45009201636164,True
C14_Gr_PM_T3_30nov24_CGomez_corr,152.47166773297968,6.526473777463065,14.84655953364172,True
C14_Gr_PP_T3_30nov24_HBenavides_corr,85.99169135751674,1.6898740670977588,12.539589936035908,True
C14_Gr_PSa_T1_30nov24_CDaza_corr,62.895556550284525,2.970899081998756,0.0,False
C14_Gr_PSa_T3_30nov24_CDaza_corr,38.39508162001658,1.2830675159541016,64.0120712089178,True
C14_PB_PM_T1_19nov24_CGomez_Corr,172.6800329135749,5.438447887651638,0.0,False
C14_PB_PM_T3_19nov24_CGomez_Corr,48.784810505208796,1.8975949706799933,0.0,False
C15_BC_PM_T1_29nov24_CDaza_corr,76.21957186115542,3.6503610153109043,8.456182621949527,True
C15_BC_PM_T2_29nov24_CDaza_corr,90.17927987317633,4.778112866462438,27.9467680608365,True
C15_BC_PM_T3_29nov24_CDaza_corr,57.48433718306789,7.091926971479132,0.0,False
C15_Gr_PSa_T3_30nov24_CDaza_corr,87.47414111252674,3.6240674570173197,38.910357001532084,True
C16_BC_PM_T1_29nov24_CDaza_corr,47.82296071727194,4.924715647629841,90.67975585145668,True
C16_Gr_PSa_T3_30nov24_CDaza_corr,82.097482494758,2.127116262864982,9.23319415302458,True
C17_Gr_PSa_T3_30nov24_CDaza_corr,71.7890102291394,2.1069196193783575,18.8239393566994,True
C18_Gr_PSa_T3_30nov24_CDaza_corr,56.200568139622625,1.937544044077865,3.970234213275011,True
C19_Gr_PSa_T3_30nov24_CDaza_corr,32.22912470434112,1.244254371947391,4.413314179543367,True
C1_BC_EM_T1_29nov24_CGomez_corr,19.04381883345197,1.4097604008043165,52.54401648145579,True
C1_BC_EM_T2_29nov24_CGomez_corr,168.29513028226015,6.524680588112715,39.594738541562116,True
C1_BC_EM_T3_29nov24_CGomez_corr,39.250339447232896,0.8037139502799855,52.77757321937187,True
C1_BC_EP_T1_29nov24_CDaza_corr,425.18313436423153,4.693748680733398,11.283350504849903,True
C1_BC_EP_T2_29nov24_CDaza_corr,198.8141764158448,5.358142580468514,20.6614503480891,True
C1_BC_EP_T3_29nov24_CDaza_corr,160.841232778985,6.027589057810307,3.631634524586186,True
C1_BC_ESa_T1_29nov24_CDaza_corr,67.18010977143202,2.9430087030292578,1.1346730208017035,True
C1_BC_ESa_T2_29nov24_CDaza_corr,67.78743655289381,2.557753651804009,22.45896293880939,True
C1_BC_ESa_T3_29nov24_CDaza_corr,43.36579362082461,1.0159358528581988,15.970877290680527,True
C1_BC_ESb_T1_29nov24_CGomez_corr,65.67543907501116,6.016271524720705,0.0,False
C1_BC_ESb_T2_29nov24_CGomez_corr,101.53943201615637,4.174298411046886,5.321885350461015,True
C1_BC_ESb_T3_29nov24_CGomez_corr,149.1934412638573,2.8719858243171044,7.232721349222874,True
C1_BC_PM_T1_29nov24_CDaza_corr,143.27812952890503,5.9830928777358805,40.89135495791838,True
C1_BC_PM_T2_29nov24_CDaza_corr,53.096572207671706,7.383642482091057,100.0,True
C1_BC_PM_T3_29nov24_CDaza_corr,154.29179587552565,5.7291746600468665,17.93433788043968,True
C1_BC_PP_T1_29nov24_HBenavides_corr,382.586485709226,5.132452335589905,38.72744616477621,True
C1_BC_PP_T2_29nov24_HBenavides_corr,265.33813069417994,4.890045033592539,3.4643729625882815,True
C1_BC_PP_T3_29nov24_HBenavides_corr,727.8247391556163,4.267509330449249,0.0,False
C1_BC_PSa_T1_29nov24_CDaza_corr,77.29172266665111,2.7743763771082355,0.0,False
C1_BC_PSa_T2_29nov24_CDaza_corr,138.91997110665793,2.814280373978866,1.5176087296507692,True
C1_BC_PSa_T3_29nov24_CDaza_corr,44.223653977346714,1.1210877525000549,0.0,False
C1_BC_PSb_T1_29nov24_HBenavides_corr,107.08664156537006,5.149405304560148,13.009261657090414,True
C1_BC_PSb_T2_29nov24_HBenavides_corr,76.23562274112952,6.858463852978483,98.35554101490379,True
C1_BC_PSb_T3_29nov24_HBenavides_corr,69.74058537564711,5.5368368481900925,62.84091786352052,True
C1_Gr_PM_T1_30nov24_CGomez_corr,151.59478470531394,6.306753541163669,34.23075926125165,True
C1_Gr_PM_T2_30nov24_CGomez_corr,127.17468511192116,4.610653746507475,13.986669496311272,True
C1_Gr_PM_T3_30nov24_CGomez_corr,156.4893186590575,3.0535652896023744,68.63286570770516,True
C1_Gr_PP_T1_30nov24_HBenavides_corr,215.66522942298565,5.85737187149164,0.5287324020782749,True
C1_Gr_PP_T2_30nov24_HBenavides_corr,133.72906395428188,4.3649583287595535,6.02034674665397,True
C1_Gr_PP_T3_30nov24_HBenavides_corr,137.08949731622675,6.482447691336486,27.068744963296226,True
C1_Gr_PSa_T1_30nov24_CDaza_corr,24.95338391033774,0.6417461115879453,36.20140876133013,True
C1_Gr_PSa_T2_30nov24_CDaza_corr,63.231849313258216,1.9115326816073974,67.7870397694098,True
C1_Gr_PSa_T3_30nov24_CDaza_corr,79.6521761521005,2.8420032453566804,51.38382043278924,True
C1_Gy_EM_T1_27nov24_CGomez_corr,162.77868058589283,5.8095797915573515,37.08825821314739,True
C1_Gy_EM_T2_27nov24_CGomez_corr,81.36228061312059,6.201307442874751,63.46621357656671,True
C1_Gy_EP_T1_27nov24_HBenavides_corr,352.0536970922037,4.739302507831925,0.0,False
C1_Gy_EP_T2_27nov24_HBenavides_corr,185.9597027726901,5.353606523019213,25.199607888941213,True
C1_Gy_EP_T3_27nov24_HBenavides_corr,97.79748571740355,6.602234812843131,77.56361740952929,True
C1_Gy_ESa_T1_27nov24_HBenavides_corr,112.04371104474649,5.878890967639592,21.460592917043204,True
C1_Gy_ESa_T2_27nov24_HBenavides_corr,218.15660799889793,4.831698466353723,10.081271003295274,True
C1_Gy_ESa_T3_27nov24_HBenavides_corr,114.03868685800117,1.8643411233462852,6.024559151732263,True
C1_Gy_ESb_T1_27nov24_CGomez_corr,89.26916438940944,5.838114260810989,14.549820431742575,True
C1_Gy_ESb_T2_27nov24_CGomez_corr,112.4852441207806,3.1928903967874493,2.590467409775999,True
C1_Gy_ESb_T3_27nov24_CGomez_corr,227.9908239105386,6.420494925281365,10.10206732511748,True
C1_Gy_PM_T1_27nov24_CGomez_corr,63.60602171183795,6.343910694309577,62.52482953453382,True
C1_Gy_PM_T2_27nov24_CGomez_corr,254.65447181343492,6.613562765965698,0.20934348947927095,True
C1_Gy_PM_T3_27nov24_CGomez_corr,208.20919543062902,5.796935630754104,45.79237707329844,True
C1_Gy_PP_T1_27nov24_CDaza_corr,202.6701219189845,6.066123830473497,5.241759253832565,True
C1_Gy_PP_T2_27nov24_CDaza_corr,174.72403251138064,4.635036460312837,41.30389985145219,True
C1_Gy_PP_T3_27nov24_CDaza_corr,325.91718965221986,6.267425511057084,19.146573734908294,True
C1_Gy_PSa_T1_27nov24_CDaza_corr,255.74043756080044,4.536954574886232,41.156567680685015,True
C1_Gy_PSa_T2_27nov24_CDaza_corr,151.04036581080936,2.9577147777724204,0.0,False
C1_Gy_PSb_T1_27nov24_CGomez_corr,32.393171253658856,5.681648687314453,86.48877301599562,True
C1_Gy_PSb_T2_27nov24_CGomez_corr,476.300467949915,6.602587163925542,0.0,False
C1_Gy_PSb_T3_27nov24_CGomez_corr,525.2036229857022,6.500163726602945,0.0,False
C1_PB_PM_T1_19nov24_CGomez_Corr,19.431320249136277,1.1175146414238024,0.0,False
C1_PB_PM_T2_19nov24_CGomez_Corr,16.721808248585816,0.5902014619075345,0.0,False
C1_PB_PM_T3_19nov24_CGomez_Corr,68.51636684812654,3.6356299482715686,67.6759365047502,True
C1_PB_PP_T1_19nov24_CGomez_Corr,85.341736811528,4.120912592366572,0.09221250082266812,True
C1_PB_PP_T2_19nov24_CGomez_Corr,112.44483247450246,6.640314668089245,0.0,False
C1_PB_PP_T3_19nov24_CGomez_Corr,123.52171532955741,6.159936766151734,0.6435312938447759,True
C1_PB_PSA_T1_19nov24_HBenavides_Corr,21.912572785515408,0.8092721020539414,52.201551931399834,True
C1_PB_PSA_T3_19nov24_HBenavides_Corr,16.119859565057787,0.17305809932471844,80.73457880008095,True
C1_PB_PSb_T1_19nov24_HBenavides_Corr,73.65799102137069,2.5177055609674075,4.818137240263296,True
C1_PB_PSb_T2_19nov24_HBenavides_Corr,44.54483009866014,0.8521947296963861,3.5475208452761127,True
C1_PB_PSb_T3_19nov24_HBenavides_Corr,40.99398675219767,3.6315298620636662,23.914237509328842,True
C20_Gr_PSa_T3_30nov24_CDaza_corr,48.34208196597667,2.5154322380975698,64.4032230516135,True
C2_BC_EM_T1_29nov24_CGomez_corr,118.0398595808097,6.685659056342364,2.040393159298977,True
C2_BC_EM_T2_29nov24_CGomez_corr,52.36696213639913,7.19813871692569,94.48037418714905,True
C2_BC_EM_T3_29nov24_CGomez_corr,39.237065429979296,2.508953127392837,62.19624322698678,True
C2_BC_EP_T1_29nov24_CDaza_corr,279.93492882364296,6.478477065941058,1.6167053489457683,True
C2_BC_EP_T2_29nov24_CDaza_corr,155.82449841796182,5.968756438059957,0.9314749654842448,True
C2_BC_EP_T3_29nov24_CDaza_corr,173.8773928482736,2.1915637148072515,10.372160846884473,True
C2_BC_ESa_T1_29nov24_CDaza_corr,104.04164472187955,3.472697420082767,4.56072810162119,True
C2_BC_ESa_T2_29nov24_CDaza_corr,41.97967049544668,2.0642667631211373,1.5123291279764424,True
C2_BC_ESa_T3_29nov24_CDaza_corr,57.160712210592386,1.0599869963433934,0.9621110281304456,True
C2_BC_ESb_T1_29nov24_CGomez_corr,112.79822364660417,6.291467126359368,23.09592699088883,True
C2_BC_ESb_T2_29nov24_CGomez_corr,63.42498415536258,5.293840749331558,51.64565699557579,True
C2_BC_ESb_T3_29nov24_CGomez_corr,42.59939156260539,1.6102655916466504,0.0,False
C2_BC_PM_T1_29nov24_CDaza_corr,130.75370196160412,6.082198883424522,34.196075530791745,True
C2_BC_PM_T2_29nov24_CDaza_corr,97.19297584260603,5.952060005070438,28.519380490926643,True
C2_BC_PM_T3_29nov24_CDaza_corr,54.8225680459547,5.22993101178287,38.16167092936355,True
C2_BC_PP_T1_29nov24_HBenavides_corr,498.3411375163263,5.718107263649095,9.224386828696932,True
C2_BC_PP_T2_29nov24_HBenavides_corr,257.73105368920363,3.5909897799476984,1.827769477350627,True
C2_BC_PP_T3_29nov24_HBenavides_corr,433.87724958340954,3.457733063268955,23.75301039808434,True
C2_BC_PSa_T1_29nov24_CDaza_corr,88.68630663620911,5.644272795342669,11.846361812737065,True
C2_BC_PSa_T2_29nov24_CDaza_corr,131.10621249560998,5.579771741748844,0.0,False
C2_BC_PSa_T3_29nov24_CDaza_corr,35.701308724002025,0.8333626762804739,0.0,False
C2_BC_PSb_T1_29nov24_HBenavides_corr,9.481817918165339,0.2310361827970776,23.66800086283345,True
C2_BC_PSb_T2_29nov24_HBenavides_corr,38.39603535730057,7.200327388432674,99.23354661565793,True
C2_BC_PSb_T3_29nov24_HBenavides_corr,134.96363763640213,6.212606233428683,11.397395176547127,True
C2_Gr_PM_T1_30nov24_CGomez_corr,105.9676440496025,6.553977565741036,100.0,True
C2_Gr_PM_T2_30nov24_CGomez_corr,156.1471190847854,6.476790552996021,19.51350292089888,True
C2_Gr_PM_T3_30nov24_CGomez_corr,71.9723767983232,2.2859643644556513,91.48503482482752,True
C2_Gr_PP_T1_30nov24_HBenavides_corr,191.08990841606976,5.409494119396649,0.0,False
C2_Gr_PP_T2_30nov24_HBenavides_corr,67.05968422267199,3.818072477009911,18.959831830287033,True
C2_Gr_PP_T3_30nov24_HBenavides_corr,65.3922021261654,5.684639779117019,81.89216619148377,True
C2_Gr_PSa_T1_30nov24_CDaza_corr,42.395627612617076,1.2103375098129965,0.0,False
C2_Gr_PSa_T2_30nov24_CDaza_corr,102.4800115914497,4.150669397666559,31.922118528630662,True
C2_Gr_PSa_T3_30nov24_CDaza_corr,15.568126670945908,0.2362640766249423,25.38962258246229,True
C2_Gy_EM_T1_27nov24_CGomez_corr,98.65471993807137,6.1690809538301545,54.48277774201261,True
C2_Gy_EM_T2_27nov24_CGomez_corr,125.89196605465835,4.456804963246769,18.03127071147797,True
C2_Gy_EP_T1_27nov24_HBenavides_corr,313.2693300447303,5.754445659955761,7.559383817434248,True
C2_Gy_EP_T2_27nov24_HBenavides_corr,63.625536019666086,6.879822976566486,42.46116310795261,True
C2_Gy_EP_T3_27nov24_HBenavides_corr,216.90045597688444,6.086741456507227,0.8836993941593655,True
C2_Gy_ESa_T1_27nov24_HBenavides_corr,45.34327933201379,0.8865856099150966,3.971972867910952,True
C2_Gy_ESa_T2_27nov24_HBenavides_corr,148.57805462007295,3.039134725185008,2.1304322590294875,True
C2_Gy_ESa_T3_27nov24_HBenavides_corr,250.6624018700184,6.192335783119495,0.0,False
C2_Gy_ESb_T1_27nov24_CGomez_corr,237.6727672728908,4.818028624301865,7.6374117783460775,True
C2_Gy_ESb_T2_27nov24_CGomez_corr,293.4406144257382,5.695004946072495,18.3843557403043,True
C2_Gy_ESb_T3_27nov24_CGomez_corr,305.18416457321587,6.399352635831014,29.783315102484515,True
C2_Gy_PM_T1_27nov24_CGomez_corr,103.34565566654146,6.703454387199606,18.801197306203836,True
C2_Gy_PM_T2_27nov24_CGomez_corr,195.86722701640042,4.235702163479543,21.09391675362902,True
C2_Gy_PM_T3_27nov24_CGomez_corr,112.78127554550733,4.372035344783974,0.0,False
C2_Gy_PP_T1_27nov24_CDaza_corr,393.24565373722,4.6860434735977385,6.347505082697443,True
C2_Gy_PP_T2_27nov24_CDaza_corr,132.20205835608172,1.158963936331844,0.0,False
C2_Gy_PP_T3_27nov24_CDaza_corr,168.81108440089346,3.9982768855397786,9.619764068414083,True
C2_Gy_PSa_T1_27nov24_CDaza_corr,78.77892212706132,1.872990599199895,2.0554008641382624,True
C2_Gy_PSa_T2_27nov24_CDaza_corr,23.649649514779387,0.2984559823629239,19.55402968990695,True
C2_Gy_PSb_T1_27nov24_CGomez_corr,51.31646037721101,6.074085037130853,98.35785039032844,True
C2_Gy_PSb_T2_27nov24_CGomez_corr,238.1484360260034,6.054766181459712,13.954582634891432,True
C2_Gy_PSb_T3_27nov24_CGomez_corr,233.44897494291885,6.653445371275075,17.09289851331971,True
C2_PB_PM_T1_19nov24_CGomez_Corr,51.038802949601376,2.9518564434143912,1.3261404246636677,True
C2_PB_PM_T3_19nov24_CGomez_Corr,7.910644719033831,0.24693412517043112,0.0,False
C2_PB_PP_T1_19nov24_CGomez_Corr,79.03114981201063,1.557204737023779,0.0,False
C2_PB_PP_T2_19nov24_CGomez_Corr,52.940230560337724,2.8453997160705917,0.0,False
C2_PB_PSA_T1_19nov24_HBenavides_Corr,43.053395146354035,2.510966951095309,83.15084839080208,True
C2_PB_PSA_T2_19nov24_HBenavides_Corr,7.082855086359178,0.16510708506966643,0.0,False
C2_PB_PSb_T2_19nov24_HBenavides_Corr,31.112728937894904,0.4926101934789734,42.64291925191222,True
C3_BC_EM_T1_29nov24_CGomez_corr,67.69262411271067,4.618922835914997,46.775314324062414,True
C3_BC_EM_T2_29nov24_CGomez_corr,80.67585761944973,5.149763911810364,0.0,False
C3_BC_EM_T3_29nov24_CGomez_corr,65.95392304056902,2.0541752038200554,39.642123259522286,True
C3_BC_EP_T1_29nov24_CDaza_corr,163.18743499074347,6.48335909034765,0.0,False
C3_BC_EP_T2_29nov24_CDaza_corr,406.0265744064182,5.49557131066281,0.5850196360626417,True
C3_BC_EP_T3_29nov24_CDaza_corr,61.67062120361432,3.416205312777017,0.4947566011763233,True
C3_BC_ESa_T1_29nov24_CDaza_corr,69.99965461659482,1.922549914139487,5.409197194076384,True
C3_BC_ESb_T1_29nov24_CGomez_corr,63.5807038503208,6.229272552597068,13.998603305232168,True
C3_BC_ESb_T2_29nov24_CGomez_corr,62.97681485139709,2.3568101201996003,1.3136083222113846,True
C3_BC_ESb_T3_29nov24_CGomez_corr,58.292314336133956,2.38474908658759,74.72303235371405,True
C3_BC_PM_T1_29nov24_CDaza_corr,101.45894953003857,4.237856055984964,9.849988069496064,True
C3_BC_PM_T2_29nov24_CDaza_corr,107.65955116655329,6.1813137018788185,46.92233315588775,True
C3_BC_PM_T3_29nov24_CDaza_corr,117.02933324224016,4.918076380104582,45.32383546083473,True
C3_BC_PP_T1_29nov24_HBenavides_corr,539.7913851889316,3.900264679675502,39.76290571726228,True
C3_BC_PP_T2_29nov24_HBenavides_corr,341.47153497538585,3.6654419550835473,47.092078708598976,True
C3_BC_PP_T3_29nov24_HBenavides_corr,558.5398064781303,2.474906132657839,6.261328274228687,True
C3_BC_PSa_T1_29nov24_CDaza_corr,53.84332227447059,2.9300958412079305,0.34271888674261836,True
C3_BC_PSb_T2_29nov24_HBenavides_corr,90.21031537685123,4.3451757713476225,29.46323927210031,True
C3_BC_PSb_T3_29nov24_HBenavides_corr,70.40671654721729,5.852936595206865,64.54398520780603,True
C3_Gr_PM_T1_30nov24_CGomez_corr,109.62144558484488,6.81377504489975,99.04342575934028,True
C3_Gr_PM_T2_30nov24_CGomez_corr,75.27915735215845,5.657759369478549,53.0330780597319,True
C3_Gr_PM_T3_30nov24_CGomez_corr,85.49018522859603,6.48290798001808,73.61453315475333,True
C3_Gr_PP_T1_30nov24_HBenavides_corr,119.40139987348303,6.174721151397983,45.444623818684356,True
C3_Gr_PP_T2_30nov24_HBenavides_corr,167.8579543070796,6.318802456228776,3.128195124700954,True
C3_Gr_PP_T3_30nov24_HBenavides_corr,179.90574471131157,5.934884935187511,16.887003427115673,True
C3_Gr_PSa_T1_30nov24_CDaza_corr,63.55614453264853,2.5984545102451957,33.3177181531039,True
C3_Gr_PSa_T2_30nov24_CDaza_corr,123.98897768612927,2.493567384601449,16.97849150518996,True
C3_Gr_PSa_T3_30nov24_CDaza_corr,103.23813665990562,3.0812704870279357,28.03127798532314,True
C3_PB_PM_T1_19nov24_CGomez_Corr,36.11760326452189,3.1590875264568683,99.44199444180319,True
C3_PB_PM_T2_19nov24_CGomez_Corr,13.280251474742416,0.16384191085531902,79.18707539593538,True
C3_PB_PP_T3_19nov24_CGomez_Corr,15.484189594717577,0.5251881377812444,0.0,False
C3_PB_PSA_T1_19nov24_HBenavides_Corr,33.52332323955597,1.1282440226607737,18.30121047423445,True
C3_PB_PSb_T2_19nov24_HBenavides_Corr,40.151586060776104,4.993823226410392,72.6200599364855,True
C3_PB_PSb_T3_19nov24_HBenavides_Corr,69.1061012026703,3.0969907997643698,29.175764516442925,True
C4_BC_PM_T1_29nov24_CDaza_corr,64.94404697818416,4.524630351128459,21.42048966842718,True
C4_BC_PM_T2_29nov24_CDaza_corr,167.26165923909835,4.96068222259393,31.238859122010926,True
C4_BC_PM_T3_29nov24_CDaza_corr,154.2585058719275,4.705704431582529,61.613986706389525,True
C4_BC_PP_T1_29nov24_HBenavides_corr,430.46013442268753,4.704182205119232,44.079526312637825,True
C4_BC_PP_T2_29nov24_HBenavides_corr,114.08709194766759,1.3269526398282532,5.686994974444973,True
C4_BC_PP_T3_29nov24_HBenavides_corr,314.9009997259639,3.554905943927634,9.889071044790407,True
C4_BC_PSb_T1_29nov24_HBenavides_corr,86.74954466244435,5.708891974261368,34.6104741154085,True
C4_BC_PSb_T2_29nov24_HBenavides_corr,99.56099202493193,4.792942851942804,58.35032396759515,True
