image,lap_var_gray_masked,lbp_var_gray_masked,glcm_correlation,perc_bleached,has_bleached,lap_var_gray_masked_std,lbp_var_gray_masked_std,glcm_correlation_std
C10_BC_PM_T1_29nov24_CDaza_corr.jpg,130.9377529045285,6.588751712823901,0.9908038116981276,16.614988931659084,True,0.022086779150257713,1.1931792507204695,0.3202739620235964
C10_BC_PM_T2_29nov24_CDaza_corr.jpg,84.04191683412797,3.246623607806412,0.9941267245623348,68.69891489310838,True,-0.4058986440616449,-0.3381511905215509,0.6394129122203391
C10_BC_PM_T3_29nov24_CDaza_corr.jpg,69.03867514378392,5.755569438278084,0.9968130458314934,19.60725336399786,True,-0.542822714137991,0.8114232736830188,0.8974123797853837
C10_BC_PP_T1_29nov24_HBenavides_corr.jpg,382.9211634730529,4.111513075324552,0.9742687588497948,2.608736602330415,True,2.321762734445097,0.05813271251968202,-1.2677843540116212
C10_BC_PP_T2_29nov24_HBenavides_corr.jpg,292.43713445239075,5.294146801792212,0.981998668396575,36.61500417234853,True,1.4959784282181963,0.6000039302807795,-0.5253889561522145
C10_BC_PP_T3_29nov24_HBenavides_corr.jpg,272.5078363510111,5.957889550981755,0.9834405785402726,17.57497707860831,True,1.3140976942990774,0.9041243724211314,-0.38690512935844024
C10_BC_PSb_T1_29nov24_HBenavides_corr.jpg,63.370102263817294,3.671032731411034,0.9973202533240916,82.91286205434936,True,-0.5945558053104778,-0.14369107705644962,0.9461255640711576
C10_BC_PSb_T2_29nov24_HBenavides_corr.jpg,35.324605405507555,5.33725068758452,0.99856044257942,95.40107545524184,True,-0.8505073960673342,0.6197537095757404,1.0652357283050997
C10_Gr_PM_T1_30nov24_CGomez_corr.jpg,160.46923101072156,5.664854666575335,0.9847765715519908,1.7163607304503046,True,0.29159987912736873,0.7698586516775997,-0.25859378787772275
C10_Gr_PM_T2_30nov24_CGomez_corr.jpg,78.10274494298085,2.555013728986548,0.9956820223586336,58.25319268569905,True,-0.46010130272722327,-0.655040079164262,0.7887867075132051
C10_Gr_PM_T3_30nov24_CGomez_corr.jpg,113.1895507619236,6.039928064709057,0.9913710016559526,21.791229232785085,True,-0.1398886208372807,0.9417136177993279,0.37474797777411095
C10_Gr_PP_T1_30nov24_HBenavides_corr.jpg,343.56736167002043,5.524446390130932,0.974889686229601,34.73517923480296,True,1.9626081712471295,0.7055249513628673,-1.2081492927753532
C10_Gr_PP_T2_30nov24_HBenavides_corr.jpg,127.02932242394448,6.379567995978039,0.9879841345195804,33.784654472781455,True,-0.013582726151149086,1.0973333156297969,0.04946673612603898
C10_Gr_PP_T3_30nov24_HBenavides_corr.jpg,93.49366098052244,6.090190540438718,0.9948760006790314,33.58629709249557,True,-0.3196392006323275,0.9647433930558379,0.7113748333004168
C10_Gr_PSa_T1_30nov24_CDaza_corr.jpg,49.92153069352981,2.289483779574628,0.998115390367992,96.17612027806308,True,-0.7172914909791244,-0.7767033074485049,1.0224920569113103
C10_Gr_PSa_T2_30nov24_CDaza_corr.jpg,45.0211674803067,0.837439466241863,0.993019951337973,43.11675824468029,True,-0.7620136710156389,-1.4420158236565557,0.5331162805110592
C10_Gr_PSa_T3_30nov24_CDaza_corr.jpg,57.71665796315607,1.838112272587672,0.9972759484058642,94.82467757036936,True,-0.6461508285443338,-0.983517321525561,0.9418704344094859
C10_PB_PM_T1_19nov24_CGomez_Corr.JPG,114.887923062341,0.7529866102556877,0.9888385957948368,100.0,True,-0.12438876736043221,-1.480711297066837,0.13153084238244664
C10_PB_PM_T2_19nov24_CGomez_Corr.JPG,99.39660362733234,4.087057883494146,0.993491714755508,0.0,False,-0.26576718088417955,0.046927582578644524,0.578425347575404
C10_PB_PP_T1_19nov24_CGomez_Corr.JPG,51.54814061095495,0.8506278225543833,0.9955801473704984,95.44524188908656,True,-0.702446562468525,-1.435973047659732,0.7790024374786292
C10_PB_PP_T2_19nov24_CGomez_Corr.JPG,101.27466000055708,3.577146487836365,0.9927831216785314,0.0,False,-0.24862747682807199,-0.18670883648461523,0.5103707039707366
C10_PB_PP_T3_19nov24_CGomez_Corr.JPG,93.97393624476476,4.023286947526849,0.99351950257779,0.0,False,-0.315256064954431,0.01770836283461049,0.5810941435365753
C10_PB_PSA_T1_19nov24_HBenavides_Corr.JPG,14.8947091153725,0.8807240184103514,0.9927756519522364,0.0,False,-1.0369567387506076,-1.4221832647933497,0.5096532970733904
C10_PB_PSA_T2_19nov24_HBenavides_Corr.JPG,15.491903741471464,0.103924202765316,0.9844355361883704,0.0,False,-1.0315065620140818,-1.7781053500846336,-0.2913474809095584
C10_PB_PSb_T1_19nov24_HBenavides_Corr.JPG,62.00297008896397,2.095861779894921,0.9977153497946204,81.91004125802131,True,-0.6070326623508947,-0.8654190157897138,0.9840713899124534
C10_PB_PSb_T2_19nov24_HBenavides_Corr.JPG,49.25035870715985,2.726489241631905,0.99764374178366,52.143846229312494,True,-0.7234168072268887,-0.5764716747852677,0.9771940186489034
C10_PB_PSb_T3_19nov24_HBenavides_Corr.JPG,459.9035798085196,4.395266685604233,0.9828327837953262,4.315320881027693,True,3.0243272859278485,0.18814584414718027,-0.4452789070540968
C11_BC_PM_T1_29nov24_CDaza_corr.jpg,151.74753913648178,6.703732321921021,0.9917871897271052,34.25062553608769,True,0.21200311104082326,1.2458622423145478,0.41471948155404725
C11_BC_PM_T2_29nov24_CDaza_corr.jpg,102.32870708024932,6.435890906030767,0.9937687696158332,50.06404437752703,True,-0.23900792798774145,1.1231399226756473,0.6050342298676479
C11_BC_PM_T3_29nov24_CDaza_corr.jpg,136.04443305078283,3.50501337701936,0.9936723469893278,37.96498624143644,True,0.06869186921244261,-0.2197595230366155,0.5957736151432631
C11_BC_PP_T1_29nov24_HBenavides_corr.jpg,121.10535797856286,4.197260268818268,0.9900775868712536,0.0,False,-0.06764659711919811,0.09742123872873633,0.2505259312064591
C11_BC_PP_T2_29nov24_HBenavides_corr.jpg,132.33774234760497,2.96469450904294,0.9861206100428516,0.0,False,0.03486350144576788,-0.4673283487999208,-0.12950974308750482
C11_BC_PP_T3_29nov24_HBenavides_corr.jpg,141.40853044463998,5.684222208718084,0.9942206518290484,64.8278657930181,True,0.1176462260515744,0.7787326702440044,0.6484338677851773
C11_Gr_PM_T1_30nov24_CGomez_corr.jpg,131.31037285962535,5.915812475793951,0.9944249855797596,46.77538521043525,True,0.025487420284790705,0.884845067712021,0.6680584746757592
C11_Gr_PM_T2_30nov24_CGomez_corr.jpg,182.54179664659856,6.065581912287805,0.987219213898358,21.979092314189767,True,0.4930407134663018,0.9534679600919953,-0.0239977132943111
C11_Gr_PM_T3_30nov24_CGomez_corr.jpg,114.1357581288528,5.4868687235861096,0.9945572443240768,67.98797025814709,True,-0.13125324946286956,0.6883072317295178,0.6807608591620904
C11_Gr_PP_T1_30nov24_HBenavides_corr.jpg,136.18432282976875,3.1380514845485745,0.9889496535796114,74.74995887832898,True,0.06996854516662389,-0.38789787652242674,0.14219704588898954
C11_Gr_PP_T2_30nov24_HBenavides_corr.jpg,232.06028794601488,3.585238461172528,0.9823993427229292,16.89014172155715,True,0.9449612725492055,-0.18300117336997218,-0.48690742229653755
C11_Gr_PP_T3_30nov24_HBenavides_corr.jpg,114.78667397604656,4.496733032759684,0.9904461157969586,4.556801823515867,True,-0.1253127967984082,0.23463673296963578,0.28592015888347766
C11_Gr_PSa_T1_30nov24_CDaza_corr.jpg,42.14027784984424,1.4559706118974287,0.9970137602203442,91.9702366050552,True,-0.7883055312539189,-1.1586108964855448,0.9166893761933178
C11_Gr_PSa_T2_30nov24_CDaza_corr.jpg,60.58715921290929,2.8007170171943376,0.996645055516977,95.7458507873581,True,-0.6199537757748376,-0.5424612333142222,0.8812782664911483
C11_Gr_PSa_T3_30nov24_CDaza_corr.jpg,78.18454500479524,2.015651602565332,0.9918336635549396,11.18668730981783,True,-0.4593547709024822,-0.9021705352954502,0.4191829174709064
C11_PB_PM_T1_19nov24_CGomez_Corr.JPG,156.49237029929424,3.5468562460843502,0.9913186760044188,24.96784774189992,True,0.2553058590766356,-0.20058752928451243,0.36972252144068435
C11_PB_PP_T1_19nov24_CGomez_Corr.JPG,21.81755534809481,0.6791776110813557,0.9954907654589324,9.286414944130108,True,-0.9737767738962723,-1.514529859288787,0.7704180265748735
C11_PB_PP_T2_19nov24_CGomez_Corr.JPG,27.88734517183924,1.2783425336258205,0.9923857762586352,0.0,False,-0.9183820569192097,-1.2399983463167685,0.4722088847015394
C11_PB_PP_T3_19nov24_CGomez_Corr.JPG,23.90260978328537,1.4127099539208976,0.9954360958796636,0.0,False,-0.9547479436281596,-1.17843250726347,0.7651674549082259
C11_PB_PSA_T1_19nov24_HBenavides_Corr.JPG,65.38996943270168,4.771036825818043,0.9977825176284714,86.57304953476184,True,-0.5761218935275841,0.3603200506820246,0.9905223180162517
C11_PB_PSA_T2_19nov24_HBenavides_Corr.JPG,3.869594602927936,0.0378588052474144,0.9872358335158328,0.0,False,-1.137575230624485,-1.8083758696915977,-0.022401533228710396
C11_PB_PSA_T3_19nov24_HBenavides_Corr.JPG,10.58332904647877,0.0622057571375363,0.9787524750810468,0.0,False,-1.0763036824887,-1.7972203342335686,-0.8371596131599613
C11_PB_PSb_T1_19nov24_HBenavides_Corr.JPG,11.154107068059414,0.3691736609396248,0.9970691477767516,69.15840777893727,True,-1.0710945915843493,-1.6565706401447389,0.9220089037669216
C11_PB_PSb_T2_19nov24_HBenavides_Corr.JPG,63.770302718571415,2.687143371185567,0.9959216041944504,34.43474463252913,True,-0.5909034562886925,-0.5944995681688838,0.8117966083722938
C11_PB_PSb_T3_19nov24_HBenavides_Corr.JPG,48.154516575460384,2.248279587260781,0.9981292519336074,80.40947113641536,True,-0.7334177902097863,-0.7955826657538486,1.0238233483653272
C12_BC_PM_T1_29nov24_CDaza_corr.jpg,45.82034997860082,6.957899647469699,0.9972616423992946,85.58373635983234,True,-0.7547200925571489,1.3623192273706979,0.9404964579903906
C12_BC_PM_T2_29nov24_CDaza_corr.jpg,87.70264393397346,4.929008066839275,0.9958396554682938,21.35797211673257,True,-0.3724897538834498,0.4327009297552782,0.8039260949088515
C12_BC_PM_T3_29nov24_CDaza_corr.jpg,63.57384309107113,4.8130834677357255,0.9973348006190924,60.8468819807099,True,-0.5926964055964633,0.3795854111641337,0.9475227142958222
C12_BC_PP_T3_29nov24_HBenavides_corr.jpg,135.11579595616053,4.456340446065751,0.991823434579676,29.22532877499054,True,0.060216849397132094,0.2161292444290066,0.41820050698931516
C12_Gr_PM_T1_30nov24_CGomez_corr.jpg,159.06138193719642,5.792638852812718,0.9863268425312206,19.847001082478634,True,0.2787514274941234,0.8284081172115129,-0.10970277777598401
C12_Gr_PM_T2_30nov24_CGomez_corr.jpg,75.08502884314824,1.9193100214366987,0.995750404507366,68.37653662428035,True,-0.4876418822401114,-0.9463133063993401,0.7953542607565431
C12_Gr_PM_T3_30nov24_CGomez_corr.jpg,86.71934776626811,6.315237954766728,0.9935372047171972,75.35967384307878,True,-0.3814636087443856,1.0678579193260638,0.5827942910931088
C12_Gr_PP_T3_30nov24_HBenavides_corr.jpg,130.10881112032385,4.727622510998724,0.9837007064129816,0.0,False,0.01452160854964685,0.3404280358401402,-0.3619219475520541
C12_Gr_PSa_T1_30nov24_CDaza_corr.jpg,54.81597762349859,1.6443832165045442,0.9954392593286172,55.731688453135966,True,-0.6726233047127312,-1.0722820820647516,0.7654712786373756
C12_Gr_PSa_T2_30nov24_CDaza_corr.jpg,57.89195302000487,3.085822494699005,0.9950359099935728,0.0,False,-0.6445510334371569,-0.41182868933354955,0.7267328317959986
C12_Gr_PSa_T3_30nov24_CDaza_corr.jpg,83.47640551547117,3.16497951166285,0.993721329191482,5.706369582823668,True,-0.4110596694602136,-0.3755597176167959,0.6004779601600109
C12_PB_PM_T1_19nov24_CGomez_Corr.JPG,84.60850332198224,4.374402315837917,0.9959406972142362,59.95840450052413,True,-0.4007278063474729,0.17858599378940257,0.8136303387587105
C12_PB_PP_T1_19nov24_CGomez_Corr.JPG,28.194310957925467,0.6563099908092532,0.9949450850115318,0.0,False,-0.9155805953635939,-1.5250075794542295,0.7180098256249854
C12_PB_PP_T2_19nov24_CGomez_Corr.JPG,101.03503068485276,5.360139251755866,0.992907755833592,0.0,False,-0.2508144056193986,0.6302410260311699,0.5223408082226831
C12_PB_PSA_T3_19nov24_HBenavides_Corr.JPG,8.819524438769726,0.2021033301985549,0.9885412490476344,5.294723849923908,True,-1.0924006907680752,-1.7331206332189373,0.10297308819973869
C12_PB_PSb_T1_19nov24_HBenavides_Corr.JPG,20.257510547108883,0.7219173090067533,0.9947748084785804,12.222839233703382,True,-0.9880142092493208,-1.4949469473159058,0.7016561395098286
C12_PB_PSb_T2_19nov24_HBenavides_Corr.JPG,74.91510288708479,3.0358043316416983,0.9940840806436432,7.754709320680512,True,-0.48919267732800203,-0.4347465229108056,0.6353173081525653
C13_BC_PM_T1_29nov24_CDaza_corr.jpg,120.89057795661014,5.639788256848487,0.9910791218121616,4.601813525400554,True,-0.06960674382507838,0.7583734676687217,0.3467152755222971
C13_BC_PM_T2_29nov24_CDaza_corr.jpg,125.57428719693826,6.226509875258816,0.9931407279567273,41.951480329103696,True,-0.026861812731109602,1.0272035802720265,0.5447158995479325
C13_BC_PM_T3_29nov24_CDaza_corr.jpg,98.0174699091846,6.752363594948873,0.9938355042044972,56.66031835465694,True,-0.27835356759751545,1.2681446164318357,0.6114435482694195
C13_BC_PP_T3_29nov24_HBenavides_corr.jpg,215.51239840901428,2.297913516503649,0.9832588342798668,67.4811895323351,True,0.7939402843291627,-0.7728408843559574,-0.4043601981009693
C13_Gr_PM_T1_30nov24_CGomez_corr.jpg,109.4333420705426,5.627534487221419,0.9884447846574032,0.0,False,-0.17416890457163137,0.752758910159174,0.09370846240669466
C13_Gr_PM_T3_30nov24_CGomez_corr.jpg,151.12533176039324,5.834120615555131,0.990985538222264,98.11225217200868,True,0.20632466046834483,0.8474146555750395,0.33772732734066424
C13_Gr_PP_T3_30nov24_HBenavides_corr.jpg,203.8260308332379,5.810301776986028,0.9843470213797204,12.32005812423779,True,0.6872869992652166,0.8365010964804203,-0.29984861357954584
C13_Gr_PSa_T1_30nov24_CDaza_corr.jpg,44.93261719201449,1.4160039527662418,0.9944038703802852,2.252893544535859,True,-0.7628218074257327,-1.1769232291787315,0.66603053025807
C13_Gr_PSa_T3_30nov24_CDaza_corr.jpg,203.01393779488828,4.838501626586345,0.9846845696754224,6.538729052425975,True,0.6798755953575492,0.3912317631845258,-0.26742982526541603
C13_PB_PM_T1_19nov24_CGomez_Corr.JPG,136.57696092630266,6.146715307107562,0.9917167361322686,0.0,False,0.07355187784592435,0.9906424888308185,0.40795298263801194
C13_PB_PP_T1_19nov24_CGomez_Corr.JPG,11.444601073656012,0.081771529457318,0.9884380659835384,0.0,False,-1.0684434564230283,-1.7882554885369866,0.09306318803101307
C13_PB_PP_T2_19nov24_CGomez_Corr.JPG,124.52678637231335,5.188310923921265,0.9909217169332136,0.0,False,-0.036421618490172974,0.5515109651798786,0.33159780784374115
C13_PB_PSb_T2_19nov24_HBenavides_Corr.JPG,26.474966507313304,0.6871492034657715,0.9978013402324868,96.24851234927904,True,-0.9312718469544091,-1.5108773535499727,0.9923300771513635
C14_BC_PM_T1_29nov24_CDaza_corr.jpg,82.5238919169512,5.195124838551993,0.9946047281525676,19.44726459754264,True,-0.41975259338987075,0.5546330342838106,0.6853212974868872
C14_BC_PM_T2_29nov24_CDaza_corr.jpg,73.16059458556427,4.531371749100466,0.99571476292057,35.27935857892442,True,-0.5052048447372319,0.2505078543364542,0.7919311741279655
C14_BC_PM_T3_29nov24_CDaza_corr.jpg,66.64355947002771,6.012844000290143,0.99598113798188,50.45009201636164,True,-0.564681255986678,0.9293039641253776,0.817514347957397
C14_Gr_PM_T3_30nov24_CGomez_corr.jpg,152.47166773297968,6.526473777463065,0.9879909924582648,14.84655953364172,True,0.21861172514819832,1.1646441092659645,0.05012538576317553
C14_Gr_PP_T3_30nov24_HBenavides_corr.jpg,85.99169135751674,1.6898740670977588,0.9889060673617968,12.539589936035908,True,-0.3881044187213054,-1.0514386188214366,0.13801094159891225
C14_Gr_PSa_T1_30nov24_CDaza_corr.jpg,62.895556550284525,2.970899081998756,0.9963643229108634,0.0,False,-0.598886651395295,-0.4644854740974569,0.854316166411383
C14_Gr_PSa_T3_30nov24_CDaza_corr.jpg,38.39508162001658,1.2830675159541016,0.9960014446904224,64.0120712089178,True,-0.822485311971084,-1.2378334055825206,0.8194646433491201
C14_PB_PM_T1_19nov24_CGomez_Corr.JPG,172.6800329135749,5.438447887651638,0.9898187649574584,0.0,False,0.403039308681498,0.6661212778322017,0.22566817620895374
C14_PB_PM_T3_19nov24_CGomez_Corr.JPG,48.7848105052088,1.8975949706799933,0.993059100040387,0.0,False,-0.7276655393304904,-0.9562629304747714,0.5368761972770179
C15_BC_PM_T1_29nov24_CDaza_corr.jpg,76.21957186115542,3.650361015310904,0.9913315626718358,8.456182621949527,True,-0.4772877033960671,-0.15316265538683085,0.3709601817944293
C15_BC_PM_T2_29nov24_CDaza_corr.jpg,90.17927987317633,4.778112866462438,0.99392084571853,27.9467680608365,True,-0.34988723371534114,0.363562223364143,0.6196399116137641
C15_BC_PM_T3_29nov24_CDaza_corr.jpg,57.48433718306789,7.091926971479132,0.994543219194964,0.0,False,-0.6482710574541605,1.4237292376290505,0.6794138587548183
C15_Gr_PSa_T3_30nov24_CDaza_corr.jpg,87.47414111252674,3.62406745701732,0.9954445453684896,38.91035700153208,True,-0.3745751389610327,-0.1652101068783187,0.7659789600857037
C16_BC_PM_T1_29nov24_CDaza_corr.jpg,47.82296071727194,4.924715647629841,0.9984825011687972,90.67975585145668,True,-0.7364436681165613,0.4307341852154415,1.0577500851421566
